"Sample","NorovirusAvgConc","NorovirusDilution","PMMoVAvgConc","Date","City","SampleType","NVnormalizedPMMoV","datafile","sevendayavg_nvpmmov","fourteendayavg_nvpmmov","diff_7","subtract_7","diff_14","subtract_14","seven_trend_direction","fourteen_trend_direction","thirty_days_ago","organism"
"26JS220621I","3.84777021408081",1,"14.3104438781738",2022-06-21,"JS","INFLUENT",0.00268878467141708,"06.28.22_L_1XNV_PMMoV_KF.xlsx",0.00679684306213378,0.00694790282706531,-0.0425582648095163,-0.000302119529863052,-0.396520987317515,-0.0045651782926602,"-9% to 9%","-10% to -99%",0.016083265444142,"Norovirus"
"26JS220622I","5.58967018127441",1,"13.4044542312622",2022-06-22,"JS","INFLUENT",0.00417000952432516,"06.28.22_L_1XNV_PMMoV_KF.xlsx",0.00669971724334472,0.00679447869610817,-0.0275099867955594,-0.000189522905526896,-0.377981126932495,-0.0041287890539538,"-9% to 9%","-10% to -99%",0.016083265444142,"Norovirus"
"26JS220623I","7.83965158462524",1,"19.4859848022461",2022-06-23,"JS","INFLUENT",0.00402322575132132,"06.28.22_L_1XNV_PMMoV_KF.xlsx",0.00618170189317389,0.00662925700499178,-0.126484949559365,-0.000895110223635777,-0.356251878920777,-0.00366864801083653,"-10% to -99%","-10% to -99%",0.016083265444142,"Norovirus"
"26JS220624I","2.6711962223053",1,"8.00148010253906",2022-06-24,"JS","INFLUENT",0.00333837763522984,"06.30.22_L_1XNV_PMMoV_FC.xlsx",0.00567008475615306,0.00635650575319613,-0.19492492862282,-0.00137284199408613,-0.289338779988203,-0.0025879892807254,"-10% to -99%","-10% to -99%",0.016083265444142,"Norovirus"
"26JS220626I","5.9706916809082",1,"15.5570831298828",2022-06-26,"JS","INFLUENT",0.00383792490601236,"06.30.22_L_1XNV_PMMoV_FC.xlsx",0.0038701931111542,0.0061588721592719,-0.541856211801508,-0.00457735809623538,-0.267363723782009,-0.00224758048195572,"-10% to -99%","-10% to -99%",0.016083265444142,"Norovirus"
"26JS220627I","5.26696252822876",1,"11.4748010635376",2022-06-27,"JS","INFLUENT",0.00459002513338998,"06.30.22_L_1XNV_PMMoV_FC.xlsx",0.00385647648859013,0.00620751729700605,-0.549401144318107,-0.00470208161683184,-0.214754349821083,-0.00169767427660111,"-10% to -99%","-10% to -99%",0.016083265444142,"Norovirus"
"26JS220628I","6.76549243927002",1,"18.1002159118652",2022-06-28,"JS","INFLUENT",0.00373779653912031,"07.05.22_L_1XNV_PMMoV_KF.xlsx",0.00376944916583086,0.00587188415632174,-0.527301441485755,-0.00420486998098175,-0.213817482724224,-0.0015969720282047,"-10% to -99%","-10% to -99%",0.0160558546112151,"Norovirus"
"26JS220629I","14.7605581283569",1,"15.6764554977417",2022-06-29,"JS","INFLUENT",0.00941574970852518,"07.05.22_L_1XNV_PMMoV_KF.xlsx",0.00473044417113202,0.0057636436166329,-0.304023334379159,-0.00206639889100177,-0.259533894264446,-0.00202016116793248,"-10% to -99%","-10% to -99%",0.0158357416514987,"Norovirus"
"26JS220630I","5.65585517883301",1,"15.7882528305054",2022-06-30,"JS","INFLUENT",0.0035823186007669,"07.05.22_L_1XNV_PMMoV_KF.xlsx",0.00464648832490941,0.00567310278412707,-0.306465010963697,-0.00205322891843531,-0.229368847686517,-0.00168852899924434,"-10% to -99%","-10% to -99%",0.0145575152623171,"Norovirus"
"26JS220707I","8.33989143371582",1,"18.0653419494629",2022-07-07,"JS","INFLUENT",0.00461651457085415,"07.20.22_L_1XNV_PMMoV_test_FC.xlsx",0.00473124387055696,0.00545647288186542,-0.234637329279594,-0.00145045802261693,-0.226302385145762,-0.00159598892893311,"-10% to -99%","-10% to -99%",0.0140125120822527,"Norovirus"
"26JS220714I","3.07108497619629",1,"10.6253395080566",2022-07-14,"JS","INFLUENT",0.00289034056169938,"07.20.22_L_1XNV_PMMoV_test_FC.xlsx",0.00466723857433832,0.00516866166524569,-0.17686617130837,-0.00100284618181474,-0.281278760495593,-0.00202280754583499,"-10% to -99%","-10% to -99%",0.0135676985268692,"Norovirus"
"26JS220718I","1.92119336128235",1,"13.6610240936279",2022-07-18,"JS","INFLUENT",0.00140633187388819,"07.28.22_L_1XNV_PMMoV_KF.xlsx",0.00431986814117772,0.00409503062616597,0.116189300406618,0.000449675030023518,-0.480471786010202,-0.00378717964826271,"10% to 99%","-10% to -99%",0.0105489783959209,"Norovirus"
"26JS220721I","0.980831742286682",1,"8.77122783660889",2022-07-21,"JS","INFLUENT",0.00111823767499567,"07.28.22_L_1XNV_PMMoV_KF.xlsx",0.00382389850426425,0.00384018749642719,-0.00844760351120142,-3.25779843258797e-05,-0.483093734331771,-0.00358898825841261,"-9% to 9%","-10% to -99%",0.00951058974295669,"Norovirus"
"26JS220724I","2.57824087142944",1,"18.256908416748",2022-07-24,"JS","INFLUENT",0.00141220014504991,"08.11.22_L_1XNV_PMMoV_KF.xlsx",0.00349167044796848,0.00363055980689967,-0.0736921246691371,-0.000277778717862383,-0.495965662456754,-0.00357244113267058,"-9% to 9%","-10% to -99%",0.00951058974295669,"Norovirus"
"26JS220731I","1.07822036743164",1,"9.710373878479",2022-07-31,"JS","INFLUENT",0.00111037986891657,"08.11.22_L_1XNV_PMMoV_KF.xlsx",0.00230518904231011,0.00351781660672106,-0.512690783589047,-0.00242525512882191,-0.493686556320631,-0.00343008622034425,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220803I","4.40823888778687",1,"13.1150808334351",2022-08-03,"JS","INFLUENT",0.00336119841255471,"08.11.22_L_1XNV_PMMoV_KF.xlsx",0.00227360044399408,0.00346004438445175,-0.51068413713524,-0.00237288788091533,-0.490756459883576,-0.00333443431165642,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220805I","0.466419905424118",1,"10.6633319854736",2022-08-05,"JS","INFLUENT",0.000437405405795777,"08.19.22_L_1XNV_PMMoV_KF.xlsx",0.00167658484898574,0.00320391435977135,-0.64563550413892,-0.00305465902157122,-0.516700837309697,-0.00342534264522043,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220810I","1.35134160518646",1,"8.81856060028076",2022-08-10,"JS","INFLUENT",0.00153238341996929,"08.25.22_L_1XNV_PMMoV_KF.xlsx",0.00148259097159573,0.00307491477296703,-0.682340864307346,-0.00318464760274259,-0.516257061291745,-0.0032815909802291,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220811I","1.73143434524536",1,"15.4798421859741",2022-08-11,"JS","INFLUENT",0.00111850904191657,"08.19.22_L_1XNV_PMMoV_KF.xlsx",0.00144147342417121,0.00288067078267447,-0.666315411243496,-0.00287839471700651,-0.53227300255977,-0.00327820137659743,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220814I","1.13366985321045",1,"14.1161241531372",2022-08-14,"JS","INFLUENT",0.000803102778717414,"08.25.22_L_1XNV_PMMoV_KF.xlsx",0.00139645415327432,0.00261017632876929,-0.634808781740141,-0.00242744435098993,-0.579513643880106,-0.00359734096823676,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220821I","0.746202170848846",1,"9.37269306182861",2022-08-21,"JS","INFLUENT",0.000796144892323255,"09.01.22_L_1XNV_PMMoV_KF.xlsx",0.00130844626002765,0.00240005835399807,-0.625266393399489,-0.00218322418794083,-0.591262652650574,-0.00347182580232367,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220825I","3.94037103652954",1,"12.8716239929199",2022-08-25,"JS","INFLUENT",0.00306128507070821,"09.01.22_L_1XNV_PMMoV_KF.xlsx",0.00158714700314074,0.00194616802272543,-0.311489437955071,-0.000718042039169362,-0.662337203308491,-0.00381747559390748,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220829I","3.03064036369324",1,"11.7107801437378",2022-08-29,"JS","INFLUENT",0.00258790646438174,"09.08.22_L_1XNV_PMMoV_KF.xlsx",0.00147667672483032,0.0018751385844122,-0.350511771436756,-0.00079692371916376,-0.669468603731506,-0.00379796419971487,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220901I","0.465523332357407",1,"8.86642742156982",2022-09-01,"JS","INFLUENT",0.000525040481609203,"09.08.22_L_1XNV_PMMoV_KF.xlsx",0.00148919602137509,0.00158289043518042,-0.11176817428835,-0.000187388827610646,-0.709905928344086,-0.00387358244668501,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220907I","0.398688703775406",1,"10.2111692428589",2022-09-07,"JS","INFLUENT",0.000390443733027171,"09.19.22_L_1XNV_PMMoV_KF.xlsx",0.00132606178038336,0.00140432637598955,-0.105578135987088,-0.000156529191212363,-0.728299806227926,-0.00376433528925614,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220912I","1.07212948799133",1,"14.0017051696777",2022-09-12,"JS","INFLUENT",0.000765713514888994,"09.19.22_L_1XNV_PMMoV_KF.xlsx",0.00127566241937942,0.00135856792177532,-0.11502883231241,-0.000165811004791785,-0.668239862946447,-0.00273646270439065,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220915I","0.659296452999115",1,"14.4854001998901",2022-09-15,"JS","INFLUENT",0.000455145487111993,"09.22.22_L_1XNV_PMMoV_KF.xlsx",0.00122595423486436,0.00131120419406934,-0.122094891558147,-0.000170499918409952,-0.658557246152889,-0.00252898330235785,"-10% to -99%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220919I","1.06164920330048",1,"8.95941925048828",2022-09-19,"JS","INFLUENT",0.001184953146648,"09.22.22_L_1XNV_PMMoV_KF.xlsx",0.00128149827119647,0.00129497226561206,-0.0205954112556456,-2.69479888311808e-05,-0.643313336100113,-0.00233558754128761,"-9% to 9%","-10% to -99%",0.00855855810542197,"Norovirus"
"26JS220922I","1.77739703655243",1,"12.414966583252",2022-09-22,"JS","INFLUENT",0.00143165672225826,"09.29.22_L_1XNV_PMMoV_KF.xlsx",0.00104869422141791,0.00131792061227933,-0.339258292179184,-0.000538452781722838,-0.625358351608968,-0.00219989599444174,"-10% to -99%","-10% to -99%",0.00797431914681261,"Norovirus"
"26JS220926I","1.30227208137512",1,"13.4022808074951",2022-09-26,"JS","INFLUENT",0.000971679447759994,"09.29.22_L_1XNV_PMMoV_KF.xlsx",0.000817804647614799,0.00114724068622256,-0.44618572646036,-0.000658872077215521,-0.668431800650342,-0.00231280369822919,"-10% to -99%","-10% to -99%",0.00679684306213378,"Norovirus"
"26JS220929I","1.29755628108978",1,"13.194055557251",2022-09-29,"JS","INFLUENT",0.000983440061669812,"10.07.22_L_1XNV_PMMoV_KF.xlsx",0.000883290301909171,0.00118624316164214,-0.406867672736892,-0.000605905719465923,-0.629751913304327,-0.00201767119812922,"-10% to -99%","-10% to -99%",0.00669971724334472,"Norovirus"
"26JS221003I","1.88802111148834",1,"11.0861701965332",2022-10-03,"JS","INFLUENT",0.00170304178811791,"10.07.22_L_1XNV_PMMoV_KF.xlsx",0.00107080430977928,0.00119843304508132,-0.192492894660075,-0.000255257470604087,-0.610254874178207,-0.0018764817278857,"-10% to -99%","-10% to -99%",0.00618170189317389,"Norovirus"
"26JS221006I","0.727032363414764",1,"13.471887588501",2022-10-06,"JS","INFLUENT",0.000539666292966494,"10.14.22_L_1XNV_PMMoV_KF.xlsx",0.00103851184950463,0.00115708713444203,-0.185903861611097,-0.00023715056987479,-0.598327187750427,-0.00172358364823244,"-10% to -99%","-10% to -99%",0.00567008475615306,"Norovirus"
"26JS221010I","0.617878019809723",1,"10.7520503997803",2022-10-10,"JS","INFLUENT",0.000574660643166581,"10.14.22_L_1XNV_PMMoV_KF.xlsx",0.00105558544322672,0.00114076983904554,-0.138968312839585,-0.000170368791637646,-0.562952959739918,-0.00146940648972374,"-10% to -99%","-10% to -99%",0.00473124387055696,"Norovirus"
"26JS221013I","0.871661484241486",1,"14.9082355499268",2022-10-13,"JS","INFLUENT",0.000584684539845339,"10.20.22_L_1XNV_PMMoV_KF.xlsx",0.000969832785112053,0.00112566552815426,-0.243203984811803,-0.000311665486084418,-0.530984100332766,-0.0012743928258438,"-10% to -99%","-10% to -99%",0.00473124387055696,"Norovirus"
"26JS221017I","0.962372064590454",1,"10.3487882614136",2022-10-17,"JS","INFLUENT",0.000929936955207354,"10.20.22_L_1XNV_PMMoV_KF.xlsx",0.000898158532676209,0.000973426377047059,-0.14354583601897,-0.000150535688741696,-0.499824082155113,-0.000972741645678368,"-10% to -99%","-10% to -99%",0.00473124387055696,"Norovirus"
"26JS221020I","0.647239685058594",1,"6.79155158996582",2022-10-20,"JS","INFLUENT",0.000953007094895455,"10.27.22_L_1XNV_PMMoV_KF.xlsx",0.000895491053695561,0.000856647850655182,0.0949938427316863,7.76864060807623e-05,-0.543154912508126,-0.00101849073375702,"-9% to 9%","-10% to -99%",0.00473124387055696,"Norovirus"
"26JS221020I","0.647239685058594",1,"13.7442531585693",2022-10-20,"JS","INFLUENT",0.000470916591531967,"10.27.22_L_1XNV_PMMoV_KF.xlsx",0.00082227341510444,0.000852781858506808,-0.0690790860862474,-6.10168868047311e-05,-0.461250229609476,-0.000730108576673612,"-9% to 9%","-10% to -99%",0.00473124387055696,"Norovirus"
"26JS221024I","1.52933549880981",1,"18.4499092102051",2022-10-24,"JS","INFLUENT",0.000828912208393905,"10.27.22_L_1XNV_PMMoV_KF.xlsx",0.000697397760858153,0.000884101035318717,-0.348715956324544,-0.000373406548921124,-0.370444755268701,-0.00052022534067083,"-10% to -99%","-10% to -99%",0.00473124387055696,"Norovirus"
"26JS221027I","0.822620451450348",1,"12.3283681869507",2022-10-27,"JS","INFLUENT",0.00066725817965193,"11.03.22_L_1XNV_PMMoV_KF.xlsx",0.000715625173241787,0.000877068511373213,-0.31091284747195,-0.000322886676262847,-0.354416884636068,-0.000481499410402106,"-10% to -99%","-10% to -99%",0.00466723857433832,"Norovirus"
"26JS221031I","1.28225684165955",1,"13.9918870925903",2022-10-31,"JS","INFLUENT",0.000916428808476156,"11.03.22_L_1XNV_PMMoV_KF.xlsx",0.00076444919685744,0.000910017320042082,-0.275805476702418,-0.000291136246369278,-0.305968266301964,-0.000401186874027261,"-10% to -99%","-10% to -99%",0.00431986814117772,"Norovirus"
"26JS221103I","2.05097126960754",1,"17.9614295959473",2022-11-03,"JS","INFLUENT",0.00114187529375185,"11.14.22_L_1XNV_PMMoV_KF.xlsx",0.000844047875986942,0.000906940330549499,-0.129697522146127,-0.000125784909125111,-0.299644977245256,-0.000388031935062564,"-10% to -99%","-10% to -99%",0.00382389850426425,"Norovirus"
"26JS221107I","2.66389107704163",1,"16.728910446167",2022-11-07,"JS","INFLUENT",0.00159238767259465,"11.14.22_L_1XNV_PMMoV_KF.xlsx",0.000938683692756556,0.000918421112716385,0.0451202751028771,4.0525160080347e-05,-0.303128652697838,-0.000399499499562942,"-9% to 9%","-10% to -99%",0.00349167044796848,"Norovirus"
"26JS221110I","4.21795463562012",1,"13.2969942092896",2022-11-10,"JS","INFLUENT",0.00317211135782354,"11.18.22_L_1XNV_PMMoV_KF.xlsx",0.00125569858746057,0.00107559482057807,0.402245820634928,0.000360207533765007,-0.0624505969016822,-7.16458656444944e-05,"10% to 99%","-9% to 9%",0.00230518904231011,"Norovirus"
"26JS221114I","3.90113759040833",1,"12.439076423645",2022-11-14,"JS","INFLUENT",0.0031361955321641,"11.18.22_L_1XNV_PMMoV_KF.xlsx",0.00163645272183659,0.00122936306847052,0.990156427018541,0.000814179306732146,0.0363499729420473,4.31199068283803e-05,"10% to 99%","-9% to 9%",0.00227360044399408,"Norovirus"
"26TM220113I","0.082831084728241",100,"65.3088531494141",2022-01-13,"TM","INFLUENT",0.00126829795248034,"11.17.22_L_1100XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26TM220118I","0.101072229444981",100,"20.8829517364502",2022-01-18,"TM","INFLUENT",0.00483993980930214,"11.17.22_L_1100XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26TM220123I","0.08",100,"18.68",2022-01-23,"TM","INFLUENT",0.00428265524625268,"11.17.22_L_1100XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26TM220129I","0.36",100,"21.29",2022-01-29,"TM","INFLUENT",0.0169093471113199,"11.17.22_L_1100XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26TM220201I","1.12078058719635",100,"26.4626731872559",2022-02-01,"TM","INFLUENT",0.0423532641341807,"11.17.22_L_1100XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26TM220204I","1.06",100,"25.16",2022-02-04,"TM","INFLUENT",0.0421303656597774,"11.17.22_L_1100XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26TM220206I","0.77",100,"26.02",2022-02-06,"TM","INFLUENT",0.0295926210607225,"11.17.22_L_1100XNV_JGMA.xlsx",0.0201966415677194,,,,,,"None","None",,"Norovirus"
"26TM220208I","7.14530944824219",100,"27.0374202728271",2022-02-08,"TM","INFLUENT",0.264274822676899,"11.17.22_L_1100XNV_JGMA.xlsx",0.0577690022426363,,,,,,"None","None",,"Norovirus"
"26TM220210I","2.75",100,"23.54",2022-02-10,"TM","INFLUENT",0.116822429906542,"11.17.22_L_1100XNV_JGMA.xlsx",0.0737665008279563,,,,,,"None","None",,"Norovirus"
"26TM220214I","1.79979693889618",100,"32.4020233154297",2022-02-14,"TM","INFLUENT",0.0555458195118058,"11.17.22_L_1100XNV_JGMA.xlsx",0.0810898100087496,,,,,,"None","None",,"Norovirus"
"26TM220217I","1.37",100,"17.88",2022-02-17,"TM","INFLUENT",0.0766219239373602,"11.17.22_L_1100XNV_JGMA.xlsx",0.0896201781267554,,,,,,"None","None",,"Norovirus"
"26TM220219I","0.89",100,"7.9",2022-02-19,"TM","INFLUENT",0.112658227848101,"11.17.22_L_1100XNV_JGMA.xlsx",0.0996637443716012,,,,,,"None","None",,"Norovirus"
"26TM220222I","6.71025514602661",100,"24.3710422515869",2022-02-22,"TM","INFLUENT",0.275337225086862,"11.17.22_L_1100XNV_JGMA.xlsx",0.132979010004042,,,,,,"None","None",,"Norovirus"
"26TM220224I","6.85",100,"25.39",2022-02-24,"TM","INFLUENT",0.269791256400157,"11.17.22_L_1100XNV_JGMA.xlsx",0.167293100766818,0.0937448711672688,7.28321383067002,0.147096459199099,,,"100% to 999%","None",,"Norovirus"
"26TM220225I","9.697676",100,"25.14362",2022-02-25,"TM","INFLUENT",0.38569132050198,"11.17.22_L_1100XNV_JGMA.xlsx",0.18463831474183,0.121203658492233,2.19614858443163,0.126869312499194,,,"100% to 999%","None",,"Norovirus"
"26TM220226I","11.34",100,"19.11",2022-02-26,"TM","INFLUENT",0.593406593406593,"11.17.22_L_1100XNV_JGMA.xlsx",0.252721766670409,0.163244133749182,2.42596929275289,0.178955265842452,,,"100% to 999%","None",,"Norovirus"
"26TM220227I","6.25802",100,"24.76726",2022-02-27,"TM","INFLUENT",0.252673085355425,"11.17.22_L_1100XNV_JGMA.xlsx",0.280882804648069,0.180986307328409,2.46384835058513,0.199792994639319,,,"100% to 999%","None",,"Norovirus"
"26TM220228I","4.857781",100,"30.40677",2022-02-28,"TM","INFLUENT",0.159759849533508,"11.17.22_L_1100XNV_JGMA.xlsx",0.292759651161804,0.19118991464428,2.26667115911928,0.203139473035049,,,"100% to 999%","None",,"Norovirus"
"26TM220301I","5.52",100,"21.74",2022-03-01,"TM","INFLUENT",0.253909843606256,"11.17.22_L_1100XNV_JGMA.xlsx",0.312938453412969,0.206301098892285,2.13994276841699,0.213274709041368,,,"100% to 999%","None",,"Norovirus"
"26TM220302I","7.50784254074097",100,"29.1918163299561",2022-03-02,"TM","INFLUENT",0.257189975980925,"11.17.22_L_1100XNV_JGMA.xlsx",0.310345989254978,0.22166249962951,1.33379680932762,0.177366979250936,,,"100% to 999%","None",,"Norovirus"
"26TM220304I","3.1",100,"19.07",2022-03-04,"TM","INFLUENT",0.16255899318301,"11.17.22_L_1100XNV_JGMA.xlsx",0.295027094509671,0.231160097638245,0.763534139527338,0.127733993742853,,,"10% to 99%","None",,"Norovirus"
"26TM220306I","4.78",100,"20.69",2022-03-06,"TM","INFLUENT",0.231029482841953,"11.17.22_L_1100XNV_JGMA.xlsx",0.272932546272524,0.228785430507177,0.478201025903815,0.0882942315306944,,,"10% to 99%","None",,"Norovirus"
"26TM220308I","4.03242635726929",100,"21.0843467712402",2022-03-08,"TM","INFLUENT",0.191252136052403,"11.17.22_L_1100XNV_JGMA.xlsx",0.21548190950764,0.234101838089024,-0.147355163163827,-0.0372398571627687,,,"-10% to -99%","None",,"Norovirus"
"26TM220310I","2.27",100,"18",2022-03-10,"TM","INFLUENT",0.126111111111111,"11.17.22_L_1100XNV_JGMA.xlsx",0.197401627472738,0.239142216060403,-0.297209995748683,-0.0834811771753305,,,"-10% to -99%","None",,"Norovirus"
"26TM220312I","1.64",100,"20.1",2022-03-12,"TM","INFLUENT",0.081592039800995,"11.17.22_L_1100XNV_JGMA.xlsx",0.18623479751095,0.239497224336377,-0.363864532657128,-0.106524853650854,,,"-10% to -99%","None",,"Norovirus"
"26TM220315I","7.15968656539917",100,"24.6248245239258",2022-03-15,"TM","INFLUENT",0.290750764881298,"11.17.22_L_1100XNV_JGMA.xlsx",0.191497786264528,0.252218119838748,-0.388065658994556,-0.121440667148441,,,"-10% to -99%","None",,"Norovirus"
"26TM220316I","7.22567558288574",100,"29.4560661315918",2022-03-16,"TM","INFLUENT",0.245303481822923,"11.17.22_L_1100XNV_JGMA.xlsx",0.189799715670528,0.250072852462753,-0.388425427613342,-0.12054627358445,,,"-10% to -99%","None",,"Norovirus"
"26TM220317I","8.32197856903076",100,"25.2122421264648",2022-03-17,"TM","INFLUENT",0.330076893887011,"11.17.22_L_1100XNV_JGMA.xlsx",0.213730844342528,0.254378969426099,-0.275555200454575,-0.0812962501671434,1.71352412413274,0.160634098258831,"-10% to -99%","100% to 999%",,"Norovirus"
"26TM220318I","4.16552400588989",100,"21.332986831665",2022-03-18,"TM","INFLUENT",0.195262109275149,"11.17.22_L_1100XNV_JGMA.xlsx",0.20862121954727,0.240776882909897,-0.235630845802608,-0.0643113267252542,0.986547979699197,0.119573224417664,"-10% to -99%","10% to 99%",,"Norovirus"
"26TM220319I","4.1027193069458",100,"24.4871101379395",2022-03-19,"TM","INFLUENT",0.167546079706204,"11.17.22_L_1100XNV_JGMA.xlsx",0.205234640069242,0.210358274788441,-0.0475551263760965,-0.0102472694383984,0.288611541237048,0.0471141410392583,"-9% to 9%","10% to 99%",,"Norovirus"
"26TM220320I","3.53757381439209",100,"16.8238945007324",2022-03-20,"TM","INFLUENT",0.210270803483586,"11.17.22_L_1100XNV_JGMA.xlsx",0.217257453265309,0.207329540369024,0.100585927516295,0.0198558257925714,0.145553735138722,0.0263432330406146,"10% to 99%","10% to 99%",,"Norovirus"
"26TM220321I","7.94793510437012",100,"22.996603012085",2022-03-21,"TM","INFLUENT",0.34561344126319,"11.17.22_L_1100XNV_JGMA.xlsx",0.254974796331337,0.220604796921144,0.36910394694818,0.0687399988203869,0.15385164186925,0.0294148822768641,"10% to 99%","10% to 99%",,"Norovirus"
"26TM220322I","7.74427032470703",100,"25.0244159698486",2022-03-22,"TM","INFLUENT",0.309468573973432,"11.17.22_L_1100XNV_JGMA.xlsx",0.257648769058785,0.224573277661656,0.34543993476185,0.0661509827942571,0.0885704383906927,0.0182721787693713,"10% to 99%","-9% to 9%",,"Norovirus"
"26TM220323I","3.62991070747375",100,"23.2546730041504",2022-03-23,"TM","INFLUENT",0.156093818512344,"11.17.22_L_1100XNV_JGMA.xlsx",0.244904531442988,0.217352123556758,0.290331392635575,0.0551048157724603,-0.0194456711439983,-0.00431037607275209,"10% to 99%","-9% to 9%",,"Norovirus"
"26TM220325I","0.766596853733063",100,"8.39584350585938",2022-03-25,"TM","INFLUENT",0.0913067106596333,"03.31.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.210794505267648,0.212262674805088,-0.0137384900336314,-0.00293633907487945,-0.0817503670669421,-0.0188974228331567,"-9% to 9%","-9% to 9%",,"Norovirus"
"26TM220326I","3.45363545417786",100,"13.0839681625366",2022-03-26,"TM","INFLUENT",0.263959328796493,"03.31.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.220608393770697,0.214614806658984,0.0574590362832739,0.0119871742234274,-0.0619384889010613,-0.0141706238481933,"-9% to 9%","-9% to 9%",0.312938453412969,"Norovirus"
"26TM220327I","1.32582604885101",100,"7.70220422744751",2022-03-27,"TM","INFLUENT",0.172135924950719,"03.31.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.221264085948485,0.213249363008863,0.0781030233192397,0.0160294458792437,-0.0890743757092205,-0.0208524750801609,"-9% to 9%","-9% to 9%",0.312938453412969,"Norovirus"
"26TM220328I","2.78434824943542",100,"14.7742567062378",2022-03-28,"TM","INFLUENT",0.18845944705021,"03.31.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.218148177886574,0.217702815575942,0.00409985760155825,0.000890724621264966,-0.0896512578901842,-0.0214394004844614,"-9% to 9%","-9% to 9%",0.312938453412969,"Norovirus"
"26TM220329I","2.13458633422852",100,"16.9739856719971",2022-03-29,"TM","INFLUENT",0.125756341231633,"04.05.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.186740020739209,0.220857408535273,-0.267613805654178,-0.0682347755921281,-0.0778289429146957,-0.018639815801104,"-10% to -99%","-9% to 9%",0.312938453412969,"Norovirus"
"26TM220330I","3.01070737838745",100,"26.9849967956543",2022-03-30,"TM","INFLUENT",0.111569677075978,"04.05.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.158468749753859,0.208058759406322,-0.384942725196166,-0.0991800193049263,-0.175084012443909,-0.0441593604324266,"-10% to -99%","-10% to -99%",0.312938453412969,"Norovirus"
"26TM220331I","2.72349810600281",100,"20.9561996459961",2022-03-31,"TM","INFLUENT",0.129961450645139,"04.05.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.154735554344258,0.199820042893623,-0.36818010907128,-0.09016897709873,-0.200952678686363,-0.0502528095691298,"-10% to -99%","-10% to -99%",0.312938453412969,"Norovirus"
"26TM220401I","2.56983613967896",100,"19.5726203918457",2022-04-01,"TM","INFLUENT",0.131297500704075,"04.05.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.160448524350607,0.185621514809128,-0.238839152154923,-0.0503459809170415,-0.270295358032524,-0.0687574546169719,"-10% to -99%","-10% to -99%",0.312938453412969,"Norovirus"
"26TM220402I","2.22544407844543",100,"22.9819393157959",2022-04-02,"TM","INFLUENT",0.0968344771894793,"04.07.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.136573545549605,0.178590969660151,-0.380923167902847,-0.0840348482210927,-0.258271942464747,-0.062185913249746,"-10% to -99%","-10% to -99%",0.312938453412969,"Norovirus"
"26TM220403I","1.67525637149811",100,"23.3139495849609",2022-04-03,"TM","INFLUENT",0.0718563950476568,"04.07.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.122247898420596,0.171755992184541,-0.44750230071654,-0.0990161875278894,-0.183507316946399,-0.0386022826039002,"-10% to -99%","-10% to -99%",0.312938453412969,"Norovirus"
"26TM220404I","1.70385348796844",100,"25.1860275268555",2022-04-04,"TM","INFLUENT",0.0676507434986185,"04.07.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.10498951219894,0.161568845042757,-0.518723863677976,-0.113158665687634,-0.220714786927215,-0.0457606953262665,"-10% to -99%","-10% to -99%",0.312938453412969,"Norovirus"
